b'1272',"From: ""Lieferando"" <newsletter@update.lieferando.de> Subject: ","""Lieferando"" <newsletter@update.lieferando.de>",0
b'1273',From: Fiverr <noreply@e.fiverr.com> Subject: ,Fiverr <noreply@e.fiverr.com>,0
b'1274',From: ,=?UTF-8?Q?STRATO-Rechnungsstelle?= <service@strato.de>,0
b'1275',"From: ""Lieferando"" <no-reply@connect.lieferando.de> Subject: ","""Lieferando"" <no-reply@connect.lieferando.de>",0
b'1276',"Subject: Industriemeister - Elektrotechnik (m/w/d) Direktvermittlung bei Rainer Hahn Personalservice GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1277',"From: Amazon@riverty.com
Subject: Offene Forderung der Amazon Digital Germany GmbH - AZ:
 S.24.7143129.01.1

",Amazon@riverty.com,0
b'1278',"From: ""Zalando Team"" <info@service-mail.zalando.de> Subject: ","""Zalando Team"" <info@service-mail.zalando.de>",0
b'1279',"From: purchase-noreply@twitch.tv
Subject: [Handeln erforderlich] Problem mit Ihrer letzten Zahlung an Twitch
 Interactive Germany GmbH

",purchase-noreply@twitch.tv,0
b'1280',"Subject: LeetCode Weekly Digest
From: LeetCode <no-reply@leetcode.com>

",LeetCode <no-reply@leetcode.com>,0
b'1281',From: LinkedIn <jobs-listings@linkedin.com> Subject: ,LinkedIn <jobs-listings@linkedin.com>,1
b'1282',"From: ""Elektronisches Postfach Ihrer Sparkasse""<noreply@sparkasse-hannover.de> Subject: ","""Elektronisches Postfach Ihrer Sparkasse""<noreply@sparkasse-hannover.de>",0
b'1283',"From: Microsoft <microsoft-noreply@microsoft.com>
Subject: Your purchase of PC Game Pass has been processed

",Microsoft <microsoft-noreply@microsoft.com>,0
b'1284',"From: uTest Platform <no-reply@utest.com>
Subject: Invitation to a paid test cycle for an Other Other application
 (Functional #471064)

",uTest Platform <no-reply@utest.com>,0
b'1285',"From: ""AKAD University"" <Newsletter@email.akad.de> Subject: ","""AKAD University"" <Newsletter@email.akad.de>",0
b'1286',From: Zalando Team <info@service-mail.zalando.de> Subject: ,Zalando Team <info@service-mail.zalando.de>,0
b'1287',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de> Subject: ","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1288',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de> Subject: ","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1289',"From: Amazon Music <no-reply@amazon.de>
Subject: Giorgio Dettmar: Du hast einen ungenutzten Prime-Vorteil

",Amazon Music <no-reply@amazon.de>,0
b'1290',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1291',From: Zalando Team <info@service-mail.zalando.de> Subject: ,Zalando Team <info@service-mail.zalando.de>,0
b'1292',"From: Giorgio Dettmar <giorgio.dettmar@gmx.de>
Subject: eta

",Giorgio Dettmar <giorgio.dettmar@gmx.de>,0
b'1293',From: LinkedIn <notifications-noreply@linkedin.com> Subject: ,LinkedIn <notifications-noreply@linkedin.com>,1
b'1294',"From: ""Lieferando"" <no-reply@connect.lieferando.de> Subject: ","""Lieferando"" <no-reply@connect.lieferando.de>",0
b'1295',"From: ""Coursera"" <Coursera@m.learn.coursera.org>
Subject: Enroll today: Machine Learning with DeepLearning.AI

","""Coursera"" <Coursera@m.learn.coursera.org>",0
b'1296',"From: ""Lieferando"" <no-reply@connect.lieferando.de> Subject: ","""Lieferando"" <no-reply@connect.lieferando.de>",0
b'1297',"From: ""Coursera"" <Coursera@m.learn.coursera.org>
Subject: Still thinking about Coursera Plus?

","""Coursera"" <Coursera@m.learn.coursera.org>",0
b'1298',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de> Subject: ","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1299',"From: purchase-noreply@twitch.tv
Subject: Erstattungsbeleg

",purchase-noreply@twitch.tv,0
b'1300',"Subject: Computacenter AG & Co. oHG und 4 andere Firmen suchen Kandidaten wie Dich
From: ""Lisa Stein von Stepstone"" <info@jobagent.stepstone.de>

","""Lisa Stein von Stepstone"" <info@jobagent.stepstone.de>",0
b'1301',"From: Amazon@riverty.com
Subject: Offene Forderung der Amazon Digital Germany GmbH - AZ:
 S.24.7143129.01.1

",Amazon@riverty.com,0
b'1302',From: XING News Job & Karriere <mailrobot@mail.xing.com> Subject: ,XING News Job & Karriere <mailrobot@mail.xing.com>,0
b'1303',"From: Tester Emails <tester-emails@utest.com>
Subject: uTest - Test Cycle 471064 invitation (MedUX - Passive Internet
 Speed Testing - Recruitment Cycle - Germany)

",Tester Emails <tester-emails@utest.com>,0
b'1304',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1305',"Subject: IT-Administrator User Helpdesk (m/w/d) - direkte Personalvermittlung bei Maximum Personalmanagement GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1306',From: Grover <rechnungen@grover.com> Subject: Deine Rechnung ,Grover <rechnungen@grover.com>,0
b'1307',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de>
Subject: Jetzt durchstarten, ohne auf das Semester zu warten!

","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1308',From: LinkedIn <notifications-noreply@linkedin.com> Subject: ,LinkedIn <notifications-noreply@linkedin.com>,1
b'1309',"From: ""Coursera"" <Coursera@m.learn.coursera.org>
Subject: Empfohlen: Deep Learning

","""Coursera"" <Coursera@m.learn.coursera.org>",0
b'1310',"From: Fernschulen@riverty.com
Subject: Inkassoverfahren - KdNr: 800291732 AZ: S.24.6349568.01.1

",Fernschulen@riverty.com,0
b'1311',"Subject: Willkommen bei Coursera Plus
From: ""Coursera"" <no-reply@t.mail.coursera.org>

","""Coursera"" <no-reply@t.mail.coursera.org>",0
b'1312',"Subject: Willkommen zu Machine Learning Specialization
From: ""Coursera"" <no-reply@t.mail.coursera.org>

","""Coursera"" <no-reply@t.mail.coursera.org>",0
b'1313',"From: Amazon Web Services <aws-marketing-email-replies@amazon.com>
Subject: AWS re:Invent re:Cap 2025 - Jetzt anmelden

",Amazon Web Services <aws-marketing-email-replies@amazon.com>,0
b'1314',"From: Microsoft <microsoft-noreply@microsoft.com>
Subject: Wichtiges Update zu Ihrem Abonnement \""PC Game Pass\""

",Microsoft <microsoft-noreply@microsoft.com>,0
b'1315',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1316',Subject: ,"""Revolut"" <no-reply@revolut.com>",0
b'1317',From: LinkedIn Jobbenachrichtigungen <jobalerts-noreply@linkedin.com> Subject: ,LinkedIn Jobbenachrichtigungen <jobalerts-noreply@linkedin.com>,1
b'1318',"From: Vercel <ship@info.vercel.com>
Subject: Vercel December Product Update

",Vercel <ship@info.vercel.com>,0
b'1319',"From: Fiverr <noreply@e.fiverr.com>
Subject: Neue Anmeldung auf deinem Fiverr-Konto

",Fiverr <noreply@e.fiverr.com>,0
b'1320',"Subject: Mitarbeiter(in) (m/w/d) (Minijob) im Bereich Warenversand / Kommissionierung bei ibidem-Verlag
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1321',"From: Amazon@riverty.com
Subject: Zahlungsangebot - Amazon Digital Germany GmbH - AZ:
 S.24.7143129.01.1

",Amazon@riverty.com,0
b'1322',Subject: ,"""Lisa Stein von Stepstone"" <info@jobagent.stepstone.de>",0
b'1323',"From: ""Vodafone"" <info@enews.vodafone.de> Subject: ","""Vodafone"" <info@enews.vodafone.de>",0
b'1324',"From: ""Lieferando"" <no-reply@connect.lieferando.de> Subject: ","""Lieferando"" <no-reply@connect.lieferando.de>",0
b'1325',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de>
Subject: Ich habe Sie mehrmals nicht erreicht

","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1326',From: Zalando Team <info@service-mail.zalando.de> Subject: ,Zalando Team <info@service-mail.zalando.de>,0
b'1327',"From: ""Grover"" <info@updates.grover.com> Subject: ","""Grover"" <info@updates.grover.com>",0
b'1328',"From: ""Coursera"" <Coursera@m.learn.coursera.org>
Subject: You're invited! Join us January 21.

","""Coursera"" <Coursera@m.learn.coursera.org>",0
b'1329',"Subject: Sie haben {data.course.name} abgeschlossen!
From: ""Coursera"" <no-reply@t.mail.coursera.org>

","""Coursera"" <no-reply@t.mail.coursera.org>",0
b'1330',Subject: ,"""Coursera"" <no-reply@t.mail.coursera.org>",0
b'1331',"From: GMX Sicherheit <mailings@sicher.gmx.net>
Subject: Fehlgeschlagener Zugriff per Mail-Programm

",GMX Sicherheit <mailings@sicher.gmx.net>,0
b'1332',From: LinkedIn <jobs-listings@linkedin.com> Subject: ,LinkedIn <jobs-listings@linkedin.com>,1
b'1333',From: XING News Job & Karriere <mailrobot@mail.xing.com> Subject: ,XING News Job & Karriere <mailrobot@mail.xing.com>,0
b'1334',"From: uTest Platform <no-reply@utest.com>
Subject: Announcement for Test Cycle: #488740 Greentube - StarGames DE -
 Registration - CW 02/25

",uTest Platform <no-reply@utest.com>,0
b'1335',From: Emilia von XING <mailrobot@mail.xing.com> Subject: ,Emilia von XING <mailrobot@mail.xing.com>,0
b'1186',From: Zalando Team <info@service-mail.zalando.de> Subject: ,Zalando Team <info@service-mail.zalando.de>,0
b'1187',"From: Amazon@riverty.com
Subject: Inkassoverfahren - Amazon Digital Germany GmbH - AZ:
 S.24.7143129.01.1

",Amazon@riverty.com,0
b'1188',"Subject: Picker (m/w/d) bei Synergie Personal Solutions GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1189',Subject: ,"""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1190',"From: uTest <no-reply@utest.com>
Subject: uTest Special Requirements Survey

",uTest <no-reply@utest.com>,0
b'1191',From: 1&1 <mobile-team@1und1.de> Subject: ,1&1 <mobile-team@1und1.de>,0
b'1192',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1193',"Subject: IT Security Spezialist (m/w/d) bei CyCo Cyber Competence Center GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1194',From: LinkedIn <messages-noreply@linkedin.com> Subject: ,LinkedIn <messages-noreply@linkedin.com>,1
b'1195',"From: Netflix <info@members.netflix.com>
Subject: Ab Freitag, dem 13. Dezember ... Carry-On

",Netflix <info@members.netflix.com>,0
b'1196',"Subject: Lagerhelfer (m/w/d) bei Noerpel Logistics & Services GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1197',From: LinkedIn <updates-noreply@linkedin.com> Subject: ,LinkedIn <updates-noreply@linkedin.com>,1
b'1198',"From: Vercel <ship@info.vercel.com>
Subject: Vercel November Product Update

",Vercel <ship@info.vercel.com>,0
b'1199',"From: ""no-reply@amazon.de"" <no-reply@amazon.de> Subject: ","""no-reply@amazon.de"" <no-reply@amazon.de>",0
b'1200',From: XING News Job & Karriere <mailrobot@mail.xing.com> Subject: ,XING News Job & Karriere <mailrobot@mail.xing.com>,0
b'1201',Subject: ,"""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1202',"From: ""Grover"" <info@updates.grover.com>
Subject: Wir haben Newbies bei Grover

","""Grover"" <info@updates.grover.com>",0
b'1203',"From: uTest Platform <no-reply@utest.com>
Subject: Invitation to a pending paid test cycle for a Media & Entertainment
 Web application (Functional #486131)

",uTest Platform <no-reply@utest.com>,0
b'1204',"From: uTest Platform <no-reply@utest.com>
Subject: Announcement for Test Cycle: #486131 DAZN - NFL Multi View -
 12/12/2024

",uTest Platform <no-reply@utest.com>,0
b'1205',"From: LinkedIn <notifications-noreply@linkedin.com>
Subject: Sie wurden in 5 Suchen gefunden

",LinkedIn <notifications-noreply@linkedin.com>,1
b'1206',"From: uTest Platform <no-reply@utest.com>
Subject: Announcement for Test Cycle: #486131 DAZN - NFL Multi View -
 12/12/2024

",uTest Platform <no-reply@utest.com>,0
b'1207',"From: uTest Platform <no-reply@utest.com>
Subject: Announcement for Test Cycle: #486131 DAZN - NFL Multi View -
 12/12/2024

",uTest Platform <no-reply@utest.com>,0
b'1208',"From: uTest Platform <no-reply@utest.com>
Subject: Announcement for Test Cycle: #486131 DAZN - NFL Multi View -
 12/12/2024

",uTest Platform <no-reply@utest.com>,0
b'1209',"Subject: Kommissionierer (m/w/d) bei AlphaConsult Premium KG
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1210',Subject: ,"""Xbox"" <xbox@e.xbox.com>",0
b'1211',From: Apple <no_reply@email.apple.com> Subject: ,Apple <no_reply@email.apple.com>,0
b'1212',"From: support@cirro.io
Subject: New Opportunity available

",support@cirro.io,0
b'1213',"From: ""Vodafone"" <info@enews.vodafone.de> Subject: ","""Vodafone"" <info@enews.vodafone.de>",0
b'1214',"Subject: Giorgio, Du hast eine Testeinladung erhalten
From: Testbirds <noreply@testbirds.com>

",Testbirds <noreply@testbirds.com>,0
b'1215',"From: ""Scalable Bits & Pieces"" <service@mailer.scalable.capital>
Subject: Ihre Fragen zum neuen Scalable | DAX-Entwarnung | Zinsschrauben

","""Scalable Bits & Pieces"" <service@mailer.scalable.capital>",0
b'1216',"From: support@cirro.io
Subject: New Opportunity available

",support@cirro.io,0
b'1217',"From: uTest Platform <no-reply@utest.com>
Subject: Invitation to a paid test cycle for a Media & Entertainment Web
 application (Functional #486363)

",uTest Platform <no-reply@utest.com>,0
b'1218',"From: ""Lieferando"" <newsletter@update.lieferando.de> Subject: ","""Lieferando"" <newsletter@update.lieferando.de>",0
b'1219',"From: uTest Platform <no-reply@utest.com>
Subject: Waitlisted slot is now available

",uTest Platform <no-reply@utest.com>,0
b'1220',From: LinkedIn <updates-noreply@linkedin.com> Subject: ,LinkedIn <updates-noreply@linkedin.com>,1
b'1221',From: ,=?UTF-8?Q?Mitteilungsservice_der_Bundesagentur_f=C3=BCr_Arbeit?=,0
b'1222',Subject: Nicht ,Testbirds <noreply@testbirds.com>,0
b'1223',"From: uTest <no-reply@utest.com>
Subject: uTest Special Requirements Survey

",uTest <no-reply@utest.com>,0
b'1224',"From: ""Lieferando"" <newsletter@update.lieferando.de> Subject: ","""Lieferando"" <newsletter@update.lieferando.de>",0
b'1225',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1226',"Subject: Giorgio, Du hast eine Testeinladung erhalten
From: Testbirds <noreply@testbirds.com>

",Testbirds <noreply@testbirds.com>,0
b'1227',"From: ""Amazon.de"" <promotion5@amazon.de> Subject: ","""Amazon.de"" <promotion5@amazon.de>",0
b'1228',"From: ""The Open University"" <email@info.open.ac.uk>
Subject: AI-proof assessments, sustainable farming and mental health

","""The Open University"" <email@info.open.ac.uk>",0
b'1229',From: ,=?UTF-8?Q?STRATO-Rechnungsstelle?= <service@strato.de>,0
b'1230',"Subject: Rheinmetall IT Solutions GmbH und 2 andere Firmen suchen Kandidaten wie Dich
From: ""Lisa Stein von Stepstone"" <info@jobagent.stepstone.de>

","""Lisa Stein von Stepstone"" <info@jobagent.stepstone.de>",0
b'1231',"From: Amazon@riverty.com
Subject: Offene Forderung der Amazon Digital Germany GmbH - AZ:
 S.24.7143129.01.1

",Amazon@riverty.com,0
b'1232',From: XING News Job & Karriere <mailrobot@mail.xing.com> Subject: ,XING News Job & Karriere <mailrobot@mail.xing.com>,0
b'1233',From: LinkedIn <notifications-noreply@linkedin.com> Subject: ,LinkedIn <notifications-noreply@linkedin.com>,1
b'1234',Subject: ,"""Revolut"" <no-reply@revolut.com>",0
b'1235',From: LinkedIn Jobbenachrichtigungen <jobalerts-noreply@linkedin.com> Subject: ,LinkedIn Jobbenachrichtigungen <jobalerts-noreply@linkedin.com>,1
b'1236',Subject: ,"""Test IO Community Team"" <community@test.io>",0
b'1237',"Subject: Sichere dir den Xbox Guide als Inspiration in letzter Minute
From: ""Xbox"" <xbox@e.xbox.com>

","""Xbox"" <xbox@e.xbox.com>",0
b'1238',From: ,=?UTF-8?Q?STRATO-Rechnungsstelle?= <service@strato.de>,0
b'1239',"From: ""no-reply@amazon.de"" <no-reply@amazon.de> Subject: ","""no-reply@amazon.de"" <no-reply@amazon.de>",0
b'1240',"From: ""Zalando Team"" <info@service-mail.zalando.de> Subject: ","""Zalando Team"" <info@service-mail.zalando.de>",0
b'1241',From: Prime Video <no-reply@primevideo.com> Subject: ,Prime Video <no-reply@primevideo.com>,0
b'1242',"From: uTest <no-reply@utest.com>
Subject: uTest Special Requirements Survey

",uTest <no-reply@utest.com>,0
b'1243',From: GMX Magazin | hilft UNICEF <mailings@mailings.gmx.net> Subject: ,GMX Magazin | hilft UNICEF <mailings@mailings.gmx.net>,0
b'1244',Subject: ,"""Grover"" <info@updates.grover.com>",0
b'1245',"From: ""Amazon.de"" <promotion5@amazon.de> Subject: ","""Amazon.de"" <promotion5@amazon.de>",0
b'1246',Subject: Neuer Birdmaster Kommentar ,Testbirds <noreply@testbirds.com>,0
b'1247',"From: ""Grover"" <info@updates.grover.com> Subject: ","""Grover"" <info@updates.grover.com>",0
b'1248',"From: purchase-noreply@twitch.tv
Subject: Deine Zahlung konnte nicht verarbeitet werden

",purchase-noreply@twitch.tv,0
b'1249',"Subject: Mitarbeiter (m/w/d) in der Produktion bei Planer GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1250',"From: ""Scalable Bits & Pieces"" <service@mailer.scalable.capital> Subject: ","""Scalable Bits & Pieces"" <service@mailer.scalable.capital>",0
b'1251',"From: ""Vodafone"" <info@enews.vodafone.de> Subject: ","""Vodafone"" <info@enews.vodafone.de>",0
b'1252',"Subject: Kommissionierer (d/m/w) Vollzeit bei Tempton Personaldienstleistungen GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1253',"From: support@cirro.io
Subject: New Opportunity available

",support@cirro.io,0
b'1254',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1255',Subject: ,"""Revolut"" <no-reply@revolut.com>",0
b'1256',From: Zalando Team <info@service-mail.zalando.de> Subject: ,Zalando Team <info@service-mail.zalando.de>,0
b'1257',"From: Amazon Music <no-reply@amazon.de>
Subject: Giorgio Dettmar: Du hast einen ungenutzten Prime-Vorteil

",Amazon Music <no-reply@amazon.de>,0
b'1258',"From: ""Amazon.de"" <promotion5@amazon.de> Subject: ","""Amazon.de"" <promotion5@amazon.de>",0
b'1259',From: LinkedIn <messages-noreply@linkedin.com> Subject: ,LinkedIn <messages-noreply@linkedin.com>,1
b'1260',"From: ""XING"" <info@e-mail.xing.com> Subject: ","""XING"" <info@e-mail.xing.com>",0
b'1261',"From: general-enquiries@open.ac.uk
Subject: The Open University

",general-enquiries@open.ac.uk,0
b'1262',"Subject: Giorgio, unlock your full potential in 2025
From: ""The Open University"" <info@mail.openuniversity.co.uk>

","""The Open University"" <info@mail.openuniversity.co.uk>",0
b'1263',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1264',"Subject: Quereinsteiger (m/w/d) in den Vertrieb - Auch ohne Ausbildung bei Sales Profis UG
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1265',"Subject: Produktionsmitarbeiter Chemie (m/w/d) bei DAHMEN Personalservice GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1266',"From: Amazon@riverty.com
Subject: Wie koennen wir Ihnen helfen? - Amazon Digital Germany GmbH - AZ:
 S.24.7143129.01.1

",Amazon@riverty.com,0
b'1267',Subject: ,"""Markus from Test IO Community"" <markus_naumann@epam.com>",0
b'1268',"From: giorgio.dettmar@gmx.de
Subject: Kek

",giorgio.dettmar@gmx.de,0
b'1269',From: LinkedIn <jobs-listings@linkedin.com> Subject: ,LinkedIn <jobs-listings@linkedin.com>,1
b'1270',"From: Amazon Music <no-reply@amazon.de>
Subject: Giorgio Dettmar: Du hast einen ungenutzten Prime-Vorteil

",Amazon Music <no-reply@amazon.de>,0
b'1271',"From: ""Coursera"" <Coursera@m.learn.coursera.org>
Subject: Want to earn a degree but skip the hurdles of applying?

","""Coursera"" <Coursera@m.learn.coursera.org>",0
b'1272',"From: ""Lieferando"" <newsletter@update.lieferando.de> Subject: ","""Lieferando"" <newsletter@update.lieferando.de>",0
b'1273',From: Fiverr <noreply@e.fiverr.com> Subject: ,Fiverr <noreply@e.fiverr.com>,0
b'1274',From: ,=?UTF-8?Q?STRATO-Rechnungsstelle?= <service@strato.de>,0
b'1275',"From: ""Lieferando"" <no-reply@connect.lieferando.de> Subject: ","""Lieferando"" <no-reply@connect.lieferando.de>",0
b'1276',"Subject: Industriemeister - Elektrotechnik (m/w/d) Direktvermittlung bei Rainer Hahn Personalservice GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1277',"From: Amazon@riverty.com
Subject: Offene Forderung der Amazon Digital Germany GmbH - AZ:
 S.24.7143129.01.1

",Amazon@riverty.com,0
b'1278',"From: ""Zalando Team"" <info@service-mail.zalando.de> Subject: ","""Zalando Team"" <info@service-mail.zalando.de>",0
b'1279',"From: purchase-noreply@twitch.tv
Subject: [Handeln erforderlich] Problem mit Ihrer letzten Zahlung an Twitch
 Interactive Germany GmbH

",purchase-noreply@twitch.tv,0
b'1280',"Subject: LeetCode Weekly Digest
From: LeetCode <no-reply@leetcode.com>

",LeetCode <no-reply@leetcode.com>,0
b'1281',From: LinkedIn <jobs-listings@linkedin.com> Subject: ,LinkedIn <jobs-listings@linkedin.com>,1
b'1282',"From: ""Elektronisches Postfach Ihrer Sparkasse""<noreply@sparkasse-hannover.de> Subject: ","""Elektronisches Postfach Ihrer Sparkasse""<noreply@sparkasse-hannover.de>",0
b'1283',"From: Microsoft <microsoft-noreply@microsoft.com>
Subject: Your purchase of PC Game Pass has been processed

",Microsoft <microsoft-noreply@microsoft.com>,0
b'1284',"From: uTest Platform <no-reply@utest.com>
Subject: Invitation to a paid test cycle for an Other Other application
 (Functional #471064)

",uTest Platform <no-reply@utest.com>,0
b'1285',"From: ""AKAD University"" <Newsletter@email.akad.de> Subject: ","""AKAD University"" <Newsletter@email.akad.de>",0
b'1286',From: Zalando Team <info@service-mail.zalando.de> Subject: ,Zalando Team <info@service-mail.zalando.de>,0
b'1287',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de> Subject: ","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1288',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de> Subject: ","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1289',"From: Amazon Music <no-reply@amazon.de>
Subject: Giorgio Dettmar: Du hast einen ungenutzten Prime-Vorteil

",Amazon Music <no-reply@amazon.de>,0
b'1290',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1291',From: Zalando Team <info@service-mail.zalando.de> Subject: ,Zalando Team <info@service-mail.zalando.de>,0
b'1292',"From: Giorgio Dettmar <giorgio.dettmar@gmx.de>
Subject: eta

",Giorgio Dettmar <giorgio.dettmar@gmx.de>,0
b'1293',From: LinkedIn <notifications-noreply@linkedin.com> Subject: ,LinkedIn <notifications-noreply@linkedin.com>,1
b'1294',"From: ""Lieferando"" <no-reply@connect.lieferando.de> Subject: ","""Lieferando"" <no-reply@connect.lieferando.de>",0
b'1295',"From: ""Coursera"" <Coursera@m.learn.coursera.org>
Subject: Enroll today: Machine Learning with DeepLearning.AI

","""Coursera"" <Coursera@m.learn.coursera.org>",0
b'1296',"From: ""Lieferando"" <no-reply@connect.lieferando.de> Subject: ","""Lieferando"" <no-reply@connect.lieferando.de>",0
b'1297',"From: ""Coursera"" <Coursera@m.learn.coursera.org>
Subject: Still thinking about Coursera Plus?

","""Coursera"" <Coursera@m.learn.coursera.org>",0
b'1298',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de> Subject: ","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1299',"From: purchase-noreply@twitch.tv
Subject: Erstattungsbeleg

",purchase-noreply@twitch.tv,0
b'1300',"Subject: Computacenter AG & Co. oHG und 4 andere Firmen suchen Kandidaten wie Dich
From: ""Lisa Stein von Stepstone"" <info@jobagent.stepstone.de>

","""Lisa Stein von Stepstone"" <info@jobagent.stepstone.de>",0
b'1301',"From: Amazon@riverty.com
Subject: Offene Forderung der Amazon Digital Germany GmbH - AZ:
 S.24.7143129.01.1

",Amazon@riverty.com,0
b'1302',From: XING News Job & Karriere <mailrobot@mail.xing.com> Subject: ,XING News Job & Karriere <mailrobot@mail.xing.com>,0
b'1303',"From: Tester Emails <tester-emails@utest.com>
Subject: uTest - Test Cycle 471064 invitation (MedUX - Passive Internet
 Speed Testing - Recruitment Cycle - Germany)

",Tester Emails <tester-emails@utest.com>,0
b'1304',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1305',"Subject: IT-Administrator User Helpdesk (m/w/d) - direkte Personalvermittlung bei Maximum Personalmanagement GmbH
From: ""Indeed"" <invitationtoapply@match.indeed.com>

","""Indeed"" <invitationtoapply@match.indeed.com>",0
b'1306',From: Grover <rechnungen@grover.com> Subject: Deine Rechnung ,Grover <rechnungen@grover.com>,0
b'1307',"From: ""AKAD Studienberatung"" <Studienberatung@email.akad.de>
Subject: Jetzt durchstarten, ohne auf das Semester zu warten!

","""AKAD Studienberatung"" <Studienberatung@email.akad.de>",0
b'1308',From: LinkedIn <notifications-noreply@linkedin.com> Subject: ,LinkedIn <notifications-noreply@linkedin.com>,1
b'1309',"From: ""Coursera"" <Coursera@m.learn.coursera.org>
Subject: Empfohlen: Deep Learning

","""Coursera"" <Coursera@m.learn.coursera.org>",0
b'1310',"From: Fernschulen@riverty.com
Subject: Inkassoverfahren - KdNr: 800291732 AZ: S.24.6349568.01.1

",Fernschulen@riverty.com,0
b'1311',"Subject: Willkommen bei Coursera Plus
From: ""Coursera"" <no-reply@t.mail.coursera.org>

","""Coursera"" <no-reply@t.mail.coursera.org>",0
b'1312',"Subject: Willkommen zu Machine Learning Specialization
From: ""Coursera"" <no-reply@t.mail.coursera.org>

","""Coursera"" <no-reply@t.mail.coursera.org>",0
b'1313',"From: Amazon Web Services <aws-marketing-email-replies@amazon.com>
Subject: AWS re:Invent re:Cap 2025 - Jetzt anmelden

",Amazon Web Services <aws-marketing-email-replies@amazon.com>,0
b'1314',"From: Microsoft <microsoft-noreply@microsoft.com>
Subject: Wichtiges Update zu Ihrem Abonnement \""PC Game Pass\""

",Microsoft <microsoft-noreply@microsoft.com>,0
b'1315',From: Netflix <info@members.netflix.com> Subject: ,Netflix <info@members.netflix.com>,0
b'1316',Subject: ,"""Revolut"" <no-reply@revolut.com>",0
b'1317',From: LinkedIn Jobbenachrichtigungen <jobalerts-noreply@linkedin.com> Subject: ,LinkedIn Jobbenachrichtigungen <jobalerts-noreply@linkedin.com>,1
b'1318',"From: Vercel <ship@info.vercel.com>
Subject: Vercel December Product Update

",Vercel <ship@info.vercel.com>,0
b'1319',"From: Fiverr <noreply@e.fiverr.com>
Subject: Neue Anmeldung auf deinem Fiverr-Konto

",Fiverr <noreply@e.fiverr.com>,0
